_id,edb_id,original_edb_s_type[0],original_edb_us_type[0],original_edb_us_type[1],original_edb_us_type[2],original_edb_us_type[3],original_type_fields.edb_s_type[0],original_type_fields.edb_us_type[0],original_type_fields.edb_us_type[1],original_type_fields.edb_us_type[2],original_type_fields.edb_us_type[3],original_type_fields.cves_5type[0],original_type_fields.cves_5type[1],original_type_fields.cves_5type[2],original_type_fields.cves_5type[3],original_type_fields.cves_5type[4],original_type_fields.cnnvds_5type[0],original_type_fields.cnnvds_5type[1],original_type_fields.cnnvds_5type[2],original_type_fields.cnnvds_5type[3],original_type_fields.cnnvds_5type[4],original_type_fields.nvds_5type[0],original_type_fields.nvds_5type[1],original_type_fields.nvds_5type[2],original_type_fields.nvds_5type[3],original_type_fields.nvds_5type[4],repair_edb_s_type[0],repair_edb_s_type[1],repair_edb_s_type[2],repair_edb_s_type[3],repair_edb_s_type[4],fixed_type,new_fixed_type,ischanged
6a2f975e0de103506951db03,9555,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f975e0de103506951db04,9450,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f975e0de103506951db05,16280,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f975e0de103506951db06,9553,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f975e0de103506951db07,34455,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f975e0de103506951db08,9546,dos,local,,,,dos,local,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,dos,0
6a2f975e0de103506951db09,9548,local,local,,,,local,local,,,,remote,,,,,remote,,,,,remote,,,,,remote,,,,,remote,remote,1
6a2f975e0de103506951db0a,34446,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f975e0de103506951db0b,34445,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f975e0de103506951db0c,9606,dos,remote,dos,,,dos,remote,dos,,,remote,dos,,,,remote,webapps,dos,,,remote,webapps,dos,,,remote,webapps,dos,,,,dos,0
6a2f975f0de103506951db0d,10338,dos,remote,webapps,,,dos,remote,webapps,,,remote,webapps,dos,,,remote,webapps,dos,,,remote,dos,,,,remote,webapps,dos,,,,,1
6a2f975f0de103506951db0e,9716,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f975f0de103506951db0f,9720,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f975f0de103506951db10,9719,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f975f0de103506951db11,9710,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f975f0de103506951db12,9715,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f975f0de103506951db13,34444,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f975f0de103506951db14,9703,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f975f0de103506951db15,9711,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f975f0de103506951db16,9702,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f975f0de103506951db17,9712,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f975f0de103506951db18,9713,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f975f0de103506951db19,9708,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f975f0de103506951db1a,9706,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f975f0de103506951db1b,34443,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f975f0de103506951db1c,9700,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f975f0de103506951db1d,9646,dos,remote,dos,,,dos,remote,dos,,,remote,dos,hardware,,,remote,dos,hardware,,,remote,dos,hardware,,,remote,dos,hardware,,,,dos,0
6a2f975f0de103506951db1e,9724,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f975f0de103506951db1f,9728,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f975f0de103506951db20,9721,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f975f0de103506951db21,9727,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f975f0de103506951db22,9730,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f975f0de103506951db23,9726,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f975f0de103506951db24,9722,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97600de103506951db25,9723,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97600de103506951db26,9714,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97600de103506951db27,9732,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97600de103506951db28,9653,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97600de103506951db29,9665,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97600de103506951db2a,9659,local,remote,,,,local,remote,,,,remote,,,,,remote,,,,,remote,,,,,remote,,,,,remote,remote,1
6a2f97600de103506951db2b,9654,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97600de103506951db2c,9675,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97600de103506951db2d,9640,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97600de103506951db2e,34597,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97600de103506951db2f,9639,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97600de103506951db30,9648,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97600de103506951db31,8788,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97600de103506951db32,9634,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97600de103506951db33,34600,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97600de103506951db34,34601,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97600de103506951db35,34548,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97600de103506951db36,34549,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97600de103506951db37,34550,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97600de103506951db38,9647,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97600de103506951db39,34598,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97600de103506951db3a,9613,remote,remote,webapps,,,remote,remote,webapps,,,remote,,,,,remote,,,,,remote,dos,,,,remote,,,,,,remote,0
6a2f97610de103506951db3b,9656,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97610de103506951db3c,9636,webapps,local,webapps,,,webapps,local,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97610de103506951db3d,33313,remote,remote,webapps,dos,,remote,remote,webapps,dos,,remote,,,,,webapps,,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f97610de103506951db3e,33314,dos,remote,webapps,dos,,dos,remote,webapps,dos,,remote,webapps,dos,,,remote,webapps,dos,,,remote,dos,,,,remote,webapps,dos,,,,dos,0
6a2f97610de103506951db3f,9413,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97610de103506951db40,9424,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97610de103506951db41,9338,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97610de103506951db42,9293,webapps,local,webapps,,,webapps,local,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97610de103506951db43,9294,webapps,local,webapps,,,webapps,local,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97610de103506951db44,9292,webapps,local,webapps,,,webapps,local,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97610de103506951db45,9322,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97610de103506951db46,9350,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97610de103506951db47,9412,local,local,,,,local,local,,,,remote,,,,,remote,dos,,,,remote,,,,,remote,,,,,remote,remote,1
6a2f97610de103506951db48,9418,local,local,,,,local,local,,,,remote,,,,,remote,dos,,,,remote,,,,,remote,,,,,remote,remote,1
6a2f97610de103506951db49,9420,local,local,,,,local,local,,,,remote,,,,,remote,dos,,,,remote,,,,,remote,,,,,remote,remote,1
6a2f97610de103506951db4a,7649,dos,local,,,,dos,local,,,,remote,,,,,remote,,,,,remote,,,,,remote,,,,,remote,remote,1
6a2f97610de103506951db4b,7651,local,local,,,,local,local,,,,remote,,,,,remote,,,,,remote,,,,,remote,,,,,remote,remote,1
6a2f97610de103506951db4c,7652,dos,local,,,,dos,local,,,,remote,,,,,remote,,,,,remote,,,,,remote,,,,,remote,remote,1
6a2f97610de103506951db4d,7654,local,local,,,,local,local,,,,remote,,,,,remote,,,,,remote,,,,,remote,,,,,remote,remote,1
6a2f97610de103506951db4e,9321,local,remote,webapps,,,local,remote,webapps,,,remote,,,,,remote,,,,,remote,,,,,remote,,,,,remote,remote,1
6a2f97610de103506951db4f,16684,local,remote,,,,local,remote,,,,remote,,,,,remote,,,,,remote,,,,,remote,,,,,remote,remote,1
6a2f97610de103506951db50,9273,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97610de103506951db51,33017,dos,local,dos,,,dos,local,dos,,,remote,dos,,,,remote,webapps,dos,,,remote,dos,,,,remote,dos,,,,,dos,0
6a2f97610de103506951db52,9832,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97620de103506951db53,33236,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97620de103506951db54,9833,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97620de103506951db55,33238,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97620de103506951db56,9828,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97620de103506951db57,9822,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97620de103506951db58,9825,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97620de103506951db59,9733,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97620de103506951db5a,9689,dos,local,dos,,,dos,local,dos,,,remote,webapps,dos,,,remote,webapps,dos,,,remote,dos,,,,remote,webapps,dos,,,,dos,0
6a2f97620de103506951db5b,10000,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f97620de103506951db5c,16546,local,remote,,,,local,remote,,,,remote,,,,,remote,,,,,remote,,,,,remote,,,,,remote,remote,1
6a2f97620de103506951db5d,16652,local,remote,,,,local,remote,,,,remote,,,,,remote,,,,,remote,,,,,remote,,,,,remote,remote,1
6a2f97620de103506951db5e,33254,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97620de103506951db5f,9815,dos,local,,,,dos,local,,,,remote,,,,,remote,dos,,,,remote,,,,,remote,,,,,remote,remote,1
6a2f97620de103506951db60,33257,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f97620de103506951db61,33258,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f97620de103506951db62,33259,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f97620de103506951db63,33260,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,hardware,,,remote,webapps,,,,,remote,0
6a2f97620de103506951db64,33261,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,hardware,,,remote,webapps,,,,,remote,0
6a2f97620de103506951db65,33237,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97620de103506951db66,9729,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97620de103506951db67,34453,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97620de103506951db68,34454,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97620de103506951db69,9637,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97620de103506951db6a,33240,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97630de103506951db6b,33241,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97630de103506951db6c,9834,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97630de103506951db6d,9838,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97630de103506951db6e,9836,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97630de103506951db6f,9841,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97630de103506951db70,12543,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97630de103506951db71,9311,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97630de103506951db72,9314,webapps,local,webapps,,,webapps,local,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97630de103506951db73,34749,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97630de103506951db74,9316,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97630de103506951db75,9308,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97630de103506951db76,34740,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97630de103506951db77,34741,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97630de103506951db78,34742,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97630de103506951db79,33119,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97630de103506951db7a,33120,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97630de103506951db7b,33121,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97630de103506951db7c,9312,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,local,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97630de103506951db7d,10106,dos,local,,,,dos,local,,,,local,webapps,dos,,,local,webapps,dos,,,local,dos,,,,local,webapps,dos,,,,,1
6a2f97630de103506951db7e,9859,local,local,dos,,,local,local,dos,,,local,dos,,,,local,dos,,,,local,dos,,,,local,dos,,,,,local,0
6a2f97630de103506951db7f,9105,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97640de103506951db80,9194,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97640de103506951db81,9099,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97640de103506951db82,9119,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97640de103506951db83,9089,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97640de103506951db84,9200,dos,local,,,,dos,local,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,dos,0
6a2f97640de103506951db85,34744,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97640de103506951db86,34745,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97640de103506951db87,9155,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97640de103506951db88,34747,webapps,local,webapps,,,webapps,local,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97640de103506951db89,9107,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97640de103506951db8a,9649,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f97640de103506951db8b,9664,dos,remote,dos,,,dos,remote,dos,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,dos,0
6a2f97640de103506951db8c,9844,local,local,,,,local,local,,,,local,dos,,,,local,dos,,,,local,dos,,,,local,dos,,,,,local,0
6a2f97640de103506951db8d,10018,local,local,,,,local,local,,,,local,dos,,,,local,dos,,,,local,dos,,,,local,dos,,,,,local,0
6a2f97640de103506951db8e,33321,local,local,dos,,,local,local,dos,,,local,dos,,,,local,dos,,,,local,dos,,,,local,dos,,,,,local,0
6a2f97640de103506951db8f,33322,local,local,dos,,,local,local,dos,,,local,dos,,,,local,dos,,,,local,dos,,,,local,dos,,,,,local,0
6a2f97640de103506951db90,40812,local,remote,,,,local,remote,,,,local,dos,,,,local,dos,,,,local,dos,,,,local,dos,,,,,local,0
6a2f97640de103506951db91,16317,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,dos,,,webapps,remote,dos,,,remote,webapps,dos,,,remote,webapps,dos,,,,remote,0
6a2f97640de103506951db92,31433,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,dos,,,webapps,remote,dos,,,remote,webapps,dos,,,remote,webapps,dos,,,,remote,0
6a2f97640de103506951db93,10071,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f97640de103506951db94,10579,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f97640de103506951db95,9718,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f97640de103506951db96,10061,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97650de103506951db97,33346,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97650de103506951db98,33347,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97650de103506951db99,9671,dos,remote,webapps,,,dos,remote,webapps,,,remote,dos,,,,remote,webapps,dos,,,remote,dos,,,,remote,webapps,dos,,,,,1
6a2f97650de103506951db9a,10211,local,remote,,,,local,remote,,,,remote,webapps,,,,remote,,,,,remote,dos,,,,remote,,,,,remote,remote,1
6a2f97650de103506951db9b,33272,remote,local,,,,remote,local,,,,remote,,,,,local,,,,,remote,,,,,remote,local,,,,,remote,0
6a2f97650de103506951db9c,10213,local,remote,,,,local,remote,,,,remote,hardware,,,,local,,,,,remote,,,,,remote,,,,,remote,remote,1
6a2f97650de103506951db9d,8506,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f97650de103506951db9e,10004,dos,local,dos,,,dos,local,dos,,,remote,webapps,dos,,,remote,webapps,dos,,,remote,dos,,,,remote,webapps,dos,,,,dos,0
6a2f97650de103506951db9f,33269,dos,local,dos,,,dos,local,dos,,,remote,webapps,dos,,,remote,webapps,dos,,,remote,dos,,,,remote,webapps,dos,,,,dos,0
